genome	name1	name2	coverage_overlap	compared_bases_count	consensus_SNPs	population_SNPs	popANI	conANI	percent_compared
MAG03	SRS1993078.sorted.bam	SRS1993106.sorted.bam	0.9455896886295084	1918521	33235	5982	0.9968819731449382	0.982676759858245	0.8918110469007988
MAG03	SRS1993078.sorted.bam	SRS1993108.sorted.bam	0.9241456850362856	1882917	35300	12617	0.9932992266786056	0.9812524928077021	0.8752607769199875
MAG03	SRS1993078.sorted.bam	SRS1993116.sorted.bam	0.9510408914812091	1953382	34915	5433	0.9972186699785296	0.9821258719492655	0.9080159385365999
MAG03	SRS1993078.sorted.bam	SRS1993122.sorted.bam	0.9637675157812365	1972611	38009	1609	0.9991843298045079	0.9807316292974134	0.9169544044803427
MAG03	SRS1993078.sorted.bam	SRS1993132.sorted.bam	0.9577006061793557	1954574	32379	4128	0.9978880308445728	0.9834342419371177	0.908570031386199
MAG03	SRS1993078.sorted.bam	SRS1993134.sorted.bam	0.5219412223300564	1034428	61462	36347	0.9648627067326098	0.9405835882246033	0.48084660924926
MAG03	SRS1993078.sorted.bam	SRS1993140.sorted.bam	0.8607389854708964	1718772	30093	5135	0.9970124018776196	0.9824915695624551	0.7989591235664242
MAG03	SRS1993078.sorted.bam	SRS1993148.sorted.bam	0.6965869027449267	1348997	23815	5609	0.9958420960165218	0.9823461430974272	0.6270718052270665
MAG03	SRS1993078.sorted.bam	SRS1993150.sorted.bam	0.9543882761006539	1936151	37647	3065	0.9984169623133733	0.9805557521081775	0.900006228896128
MAG03	SRS1993078.sorted.bam	SRS1993172.sorted.bam	0.9558899093932784	1960471	39871	3283	0.998325402416052	0.9796625402773109	0.9113112105255329
MAG03	SRS1993092.sorted.bam	SRS1993106.sorted.bam	0.9177084289308336	1856459	31404	15286	0.9917660449274668	0.9830839248267804	0.8629619609680634
MAG03	SRS1993092.sorted.bam	SRS1993108.sorted.bam	0.9153121607551769	1843427	32157	23995	0.9869834823944751	0.9825558592773134	0.8569041270620436
MAG03	SRS1993092.sorted.bam	SRS1993116.sorted.bam	0.9364421651138749	1905143	34187	14339	0.9924735308583135	0.9820554152627913	0.8855923773186368
MAG03	SRS1993092.sorted.bam	SRS1993122.sorted.bam	0.921210951157168	1891244	37548	14861	0.9921422090433598	0.9801464009932087	0.8791315245362726
MAG03	SRS1993092.sorted.bam	SRS1993132.sorted.bam	0.9210789353166322	1880063	31332	11311	0.9939837122479406	0.9833346010213487	0.8739341150133131
MAG03	SRS1993092.sorted.bam	SRS1993134.sorted.bam	0.49175157774315115	976923	58582	41701	0.9573139336467664	0.9400341685066275	0.45411581284305413
MAG03	SRS1993092.sorted.bam	SRS1993140.sorted.bam	0.855799339855868	1681490	30191	15821	0.9905910829086109	0.9820450909609929	0.7816288470406235
MAG03	SRS1993092.sorted.bam	SRS1993148.sorted.bam	0.6928275142087298	1322019	23537	15094	0.9885826149245964	0.982196171159416	0.6145312709179348
MAG03	SRS1993092.sorted.bam	SRS1993150.sorted.bam	0.923211428216719	1868911	38181	19706	0.9894558916930769	0.9795704557359874	0.8687501859371979
MAG03	SRS1993092.sorted.bam	SRS1993172.sorted.bam	0.9250766340925836	1892756	37910	9300	0.9950865299066546	0.9799710052431481	0.8798343671441534
MAG03	SRS1993106.sorted.bam	SRS1993108.sorted.bam	0.9281012766416166	1876475	33575	13005	0.9930694520310689	0.9821074088383804	0.8722662583485802
MAG03	SRS1993106.sorted.bam	SRS1993116.sorted.bam	0.9549829411149351	1946183	32658	3272	0.9983187603632341	0.9832194608626219	0.9046695338182575
MAG03	SRS1993106.sorted.bam	SRS1993122.sorted.bam	0.9511193962825686	1945704	37962	5735	0.9970524807473284	0.9804893241726388	0.9044468740238297
MAG03	SRS1993106.sorted.bam	SRS1993132.sorted.bam	0.9436834884455907	1926416	32533	4501	0.9976635368477006	0.9831121626896786	0.8954809823434037
MAG03	SRS1993106.sorted.bam	SRS1993134.sorted.bam	0.5175170128432367	1019286	60464	35822	0.9648557912107102	0.9406800446587121	0.4738079566245705
MAG03	SRS1993106.sorted.bam	SRS1993140.sorted.bam	0.864865938848122	1711512	30149	7063	0.9958732395682881	0.98238458158634	0.7955843634254094
MAG03	SRS1993106.sorted.bam	SRS1993148.sorted.bam	0.7010370511019263	1347650	23152	6074	0.9954928950395132	0.9828204652543316	0.6264456617132997
MAG03	SRS1993106.sorted.bam	SRS1993150.sorted.bam	0.9517926859888237	1920257	38241	8477	0.9955854867343278	0.9800854781417279	0.8926180143394767
MAG03	SRS1993106.sorted.bam	SRS1993172.sorted.bam	0.950387573389978	1941765	37771	1745	0.9991013330655357	0.9805481095807165	0.9026158574679816
MAG03	SRS1993108.sorted.bam	SRS1993116.sorted.bam	0.9284743516560119	1904840	35026	13342	0.9929957371747758	0.98161210390374	0.885451529891264
MAG03	SRS1993108.sorted.bam	SRS1993122.sorted.bam	0.9269564007400649	1907346	37500	11323	0.994063478781511	0.9803391728611379	0.8866164264358071
MAG03	SRS1993108.sorted.bam	SRS1993132.sorted.bam	0.9282190577893918	1896837	33638	10104	0.9946732376055507	0.9822662674758031	0.8817313914052389
MAG03	SRS1993108.sorted.bam	SRS1993134.sorted.bam	0.5223658114915884	1019047	56849	20537	0.9798468569163149	0.9442135642418849	0.4736968591488539
MAG03	SRS1993108.sorted.bam	SRS1993140.sorted.bam	0.8576955242105724	1691057	32268	13372	0.9920925196489533	0.9809184433168131	0.78607599997025
MAG03	SRS1993108.sorted.bam	SRS1993148.sorted.bam	0.6974208250443794	1334890	22951	10799	0.9919101948475155	0.9828068230341077	0.6205142651018192
MAG03	SRS1993108.sorted.bam	SRS1993150.sorted.bam	0.932012627679045	1887415	37428	15054	0.9920240116773471	0.980169703006493	0.8773516407098338
MAG03	SRS1993108.sorted.bam	SRS1993172.sorted.bam	0.9211498383048173	1897447	37718	7634	0.9959766992174222	0.9801217109094483	0.8820149456319634
MAG03	SRS1993116.sorted.bam	SRS1993122.sorted.bam	0.9630344202583623	1987242	32610	5420	0.9972726019276967	0.983590322668301	0.9237555223347762
MAG03	SRS1993116.sorted.bam	SRS1993132.sorted.bam	0.9610706851931318	1973968	36293	3528	0.9982127369845915	0.9816141903009573	0.9175851964240558
MAG03	SRS1993116.sorted.bam	SRS1993134.sorted.bam	0.5146608998976662	1038218	61199	37518	0.963863080778796	0.9410538056554596	0.4826083641989082
MAG03	SRS1993116.sorted.bam	SRS1993140.sorted.bam	0.8566309152412027	1727107	33906	7189	0.9958375479921047	0.9803683269189459	0.8028335899266664
MAG03	SRS1993116.sorted.bam	SRS1993148.sorted.bam	0.6929274945469294	1357641	20208	5774	0.9957470347462989	0.9851153581837908	0.6310899080726494
MAG03	SRS1993116.sorted.bam	SRS1993150.sorted.bam	0.9515516855422276	1948160	36358	8215	0.9957832005584757	0.981337261826544	0.9055885284186413
MAG03	SRS1993116.sorted.bam	SRS1993172.sorted.bam	0.9650900844815878	1986453	36200	2706	0.9986377729551115	0.9817765635532278	0.9233887612120131
MAG03	SRS1993122.sorted.bam	SRS1993132.sorted.bam	0.9596986660030599	1978014	40483	4687	0.9976304515539324	0.9795335118962758	0.9194659511803294
MAG03	SRS1993122.sorted.bam	SRS1993134.sorted.bam	0.5245129593376097	1050750	61885	35640	0.9660813704496788	0.9411039733523674	0.488433776607613
MAG03	SRS1993122.sorted.bam	SRS1993140.sorted.bam	0.8541920634651559	1729902	36574	6363	0.9963217569550182	0.9788577618847772	0.8041328260966576
MAG03	SRS1993122.sorted.bam	SRS1993148.sorted.bam	0.6923991156715925	1361852	22734	4885	0.9964129729221678	0.9833065560721723	0.6330473619230369
MAG03	SRS1993122.sorted.bam	SRS1993150.sorted.bam	0.9641495517593787	1967795	19447	1639	0.9991670880350849	0.9901173648677835	0.9147157206182039
MAG03	SRS1993122.sorted.bam	SRS1993172.sorted.bam	0.9625103311222027	1988445	36945	2794	0.9985948819303526	0.9814201549451959	0.9243147284573162
MAG03	SRS1993132.sorted.bam	SRS1993134.sorted.bam	0.5204541433034844	1041472	61815	35703	0.9657187135131814	0.9406465080194186	0.4841209633034346
MAG03	SRS1993132.sorted.bam	SRS1993140.sorted.bam	0.8624784563998426	1728746	29817	4314	0.997504549540534	0.9827522377492124	0.8035954675948651
MAG03	SRS1993132.sorted.bam	SRS1993148.sorted.bam	0.692292552445689	1349972	23902	5168	0.9961717724515767	0.9822944475885426	0.6275250271468309
MAG03	SRS1993132.sorted.bam	SRS1993150.sorted.bam	0.9455588850170725	1935040	39774	5477	0.9971695675541591	0.9794453861418886	0.899489788329094
MAG03	SRS1993132.sorted.bam	SRS1993172.sorted.bam	0.9616288610180502	1976875	40088	1993	0.998991843186848	0.9797215301928549	0.9189364950094456
MAG03	SRS1993134.sorted.bam	SRS1993140.sorted.bam	0.4880509587511788	911618	53692	32187	0.9646924479332352	0.941102523205992	0.42375924107873325
MAG03	SRS1993134.sorted.bam	SRS1993148.sorted.bam	0.4326671988963257	726086	41162	22770	0.9686400784480076	0.9433097456775092	0.33751599059901527
MAG03	SRS1993134.sorted.bam	SRS1993150.sorted.bam	0.5139691880119285	1019375	60922	36541	0.9641535254445126	0.940235928877989	0.47384932765109256
MAG03	SRS1993134.sorted.bam	SRS1993172.sorted.bam	0.5158250592387679	1038751	61158	33111	0.9681242184123048	0.941123522384094	0.48285612551504603
MAG03	SRS1993140.sorted.bam	SRS1993148.sorted.bam	0.6941911712810488	1247096	23972	8183	0.9934383559886328	0.9807777428521942	0.5797038392312612
MAG03	SRS1993140.sorted.bam	SRS1993150.sorted.bam	0.8624181800964171	1715286	36736	9631	0.9943851929066057	0.9785831633908281	0.7973386808871435
MAG03	SRS1993140.sorted.bam	SRS1993172.sorted.bam	0.8577190552462065	1730633	37049	3640	0.9978967233376458	0.9785922260814396	0.8044726263257322
MAG03	SRS1993148.sorted.bam	SRS1993150.sorted.bam	0.7028380588253625	1354353	23077	5986	0.9955801773983592	0.9829608676615329	0.6295615043063055
MAG03	SRS1993148.sorted.bam	SRS1993172.sorted.bam	0.6945173205793514	1360790	12836	1598	0.9988256821405214	0.9905672440273665	0.6325536986627397
MAG03	SRS1993150.sorted.bam	SRS1993172.sorted.bam	0.9480121881819178	1945393	37891	4523	0.9976750199060036	0.9805227015826622	0.9043023078524998
MAG04	SRS1992958.sorted.bam	SRS1993150.sorted.bam	0.7933455335431854	1678039	4729	91	0.9999457700327585	0.9971818295045586	0.699096112232731
MAG05	SRS1992960.sorted.bam	SRS1992962.sorted.bam	0.9462127811834321	3365261	75057	4906	0.9985421635944434	0.9776965293330889	0.8927402107287113
MAG05	SRS1992960.sorted.bam	SRS1992964.sorted.bam	0.8414505096945344	2933365	84703	31992	0.9890937541015182	0.9711242889991528	0.7781663556687658
MAG05	SRS1992960.sorted.bam	SRS1992991.sorted.bam	0.6724678895448305	2318520	27408	11082	0.9952202266963408	0.9881786657005331	0.6150595847926006
MAG05	SRS1992960.sorted.bam	SRS1992998.sorted.bam	0.9198597465417062	3231205	41743	17318	0.9946403895760251	0.9870812901069416	0.8571776847643215
MAG05	SRS1992960.sorted.bam	SRS1993000.sorted.bam	0.9303907103590286	3475973	46508	23521	0.9932332615932287	0.9866201492359118	0.9221100142031512
MAG05	SRS1992960.sorted.bam	SRS1993001.sorted.bam	0.9362945221606208	3335165	43554	18173	0.9945510941737515	0.9869409759337244	0.884756310109386
MAG05	SRS1992960.sorted.bam	SRS1993002.sorted.bam	0.9245259261620666	3452528	46207	23374	0.9932298883600654	0.9866164734942048	0.9158904983199747
MAG05	SRS1992960.sorted.bam	SRS1993003.sorted.bam	0.914093907749251	3221667	42988	21956	0.9931848946523647	0.9866565973454116	0.8546474334316819
MAG05	SRS1992960.sorted.bam	SRS1993004.sorted.bam	0.8431529597713305	2907141	84888	38724	0.9866796966504204	0.9708001779067476	0.7712096235501723
MAG05	SRS1992960.sorted.bam	SRS1993006.sorted.bam	0.9353672884646985	3339193	41853	8898	0.9973352843037225	0.9874661332842996	0.8858248624650028
MAG05	SRS1992962.sorted.bam	SRS1992964.sorted.bam	0.8554758192986956	2961392	72237	11058	0.9962659452041472	0.9756070793734838	0.7856013896486246
MAG05	SRS1992962.sorted.bam	SRS1992991.sorted.bam	0.66541751344609	2293555	51945	11283	0.9950805627072383	0.9773517530645657	0.6084368416054177
MAG05	SRS1992962.sorted.bam	SRS1992998.sorted.bam	0.9008908614966401	3188397	77036	16572	0.9948024038411779	0.975838642427527	0.8458215305341223
MAG05	SRS1992962.sorted.bam	SRS1993000.sorted.bam	0.9250076938261617	3457954	81406	21469	0.9937914153860925	0.9764583334538285	0.9173299136828288
MAG05	SRS1992962.sorted.bam	SRS1993001.sorted.bam	0.9286945265138652	3312606	79286	17447	0.994733149671286	0.9760653696817551	0.8787718332994657
MAG05	SRS1992962.sorted.bam	SRS1993002.sorted.bam	0.9191673477303125	3434754	80821	21355	0.9937826697341352	0.9764696394559843	0.9111753916743112
MAG05	SRS1992962.sorted.bam	SRS1993003.sorted.bam	0.9013598300071354	3187939	77005	19987	0.9937304321067624	0.9758448954010726	0.8457000317806783
MAG05	SRS1992962.sorted.bam	SRS1993004.sorted.bam	0.8641449721988917	2943906	73938	16056	0.9945460215101977	0.9748843882922892	0.7809626839658255
MAG05	SRS1992962.sorted.bam	SRS1993006.sorted.bam	0.9147304056100896	3291148	78352	9655	0.997066373192576	0.9761931095168008	0.8730794310038291
MAG05	SRS1992964.sorted.bam	SRS1992991.sorted.bam	0.6076479145999794	1991625	54898	26983	0.9864517667733634	0.9724355739659826	0.5283405127247396
MAG05	SRS1992964.sorted.bam	SRS1992998.sorted.bam	0.8247184699699203	2822702	82709	40061	0.985807570193382	0.9706986426480727	0.7488095509692576
MAG05	SRS1992964.sorted.bam	SRS1993000.sorted.bam	0.8125749268677148	3001172	86115	46754	0.9844214193655012	0.9713062097074077	0.7961542726442639
MAG05	SRS1992964.sorted.bam	SRS1993001.sorted.bam	0.8302475507135264	2892010	82742	38474	0.9866964498739631	0.9713894488608269	0.767195654907462
MAG05	SRS1992964.sorted.bam	SRS1993002.sorted.bam	0.8080028973599674	2981210	85505	46471	0.9844120340398698	0.971318692745563	0.7908587309057281
MAG05	SRS1992964.sorted.bam	SRS1993003.sorted.bam	0.8104103396456085	2784345	81282	42844	0.984612539035213	0.9708074969157917	0.7386341630088822
MAG05	SRS1992964.sorted.bam	SRS1993004.sorted.bam	0.8713474559239704	2755177	69275	15501	0.9943738641836803	0.974856424832234	0.7308964432698976
MAG05	SRS1992964.sorted.bam	SRS1993006.sorted.bam	0.8269719861971019	2889815	83207	31199	0.9892038071641264	0.9712068073561803	0.7666133628467423
MAG05	SRS1992991.sorted.bam	SRS1992998.sorted.bam	0.6713968707763308	2244832	26101	18804	0.9916234266083164	0.9883728492822625	0.5955115495441674
MAG05	SRS1992991.sorted.bam	SRS1993000.sorted.bam	0.6526973021020807	2374873	26133	21620	0.9908963552998413	0.9889960431568341	0.6300089718075141
MAG05	SRS1992991.sorted.bam	SRS1993001.sorted.bam	0.7063486781689995	2374600	3052	25	0.9999894719110587	0.9987147309020467	0.6299365500614656
MAG05	SRS1992991.sorted.bam	SRS1993002.sorted.bam	0.6532931059255036	2367012	26010	21526	0.9909058340219652	0.989011462552788	0.6279235969148866
MAG05	SRS1992991.sorted.bam	SRS1993003.sorted.bam	0.7215637670110446	2345601	3993	540	0.9997697818171121	0.9982976644365346	0.6222436628319397
MAG05	SRS1992991.sorted.bam	SRS1993004.sorted.bam	0.6131970368258416	1983081	56055	32908	0.9834056198410454	0.9717333785155523	0.5260739508264303
MAG05	SRS1992991.sorted.bam	SRS1993006.sorted.bam	0.6811304646297675	2327273	18015	3577	0.9984630079926162	0.9922591805946273	0.6173815904452107
MAG05	SRS1992998.sorted.bam	SRS1993000.sorted.bam	0.891015139579089	3304739	42387	36115	0.9890717542293053	0.9871738736402481	0.8766848667201119
MAG05	SRS1992998.sorted.bam	SRS1993001.sorted.bam	0.918942080000027	3214892	40433	28357	0.9911794859671802	0.9874232167052579	0.8528501538365221
MAG05	SRS1992998.sorted.bam	SRS1993002.sorted.bam	0.8849417736890643	3281525	42142	35927	0.9890517366163598	0.9871578001081814	0.8705266307758995
MAG05	SRS1992998.sorted.bam	SRS1993003.sorted.bam	0.9090703967522867	3126028	39553	33622	0.9892444981298952	0.9873472022643431	0.8292762122949311
MAG05	SRS1992998.sorted.bam	SRS1993004.sorted.bam	0.8412547902398098	2827709	84367	48609	0.9828097587127954	0.9701641859187067	0.750137813542389
MAG05	SRS1992998.sorted.bam	SRS1993006.sorted.bam	0.9479035190338775	3281503	22126	1817	0.9994462903127013	0.9932573579850452	0.8705207945912363
MAG05	SRS1993000.sorted.bam	SRS1993001.sorted.bam	0.9205700833772062	3439486	45716	36695	0.9893312547281774	0.9867084791157749	0.912430701939152
MAG05	SRS1993000.sorted.bam	SRS1993002.sorted.bam	0.9933847404376399	3743773	228	0	1.0	0.9999390988716463	0.9931522984221609
MAG05	SRS1993000.sorted.bam	SRS1993003.sorted.bam	0.8871979322401105	3297670	42707	41110	0.9875336222241765	0.9870493408982706	0.8748095944753614
MAG05	SRS1993000.sorted.bam	SRS1993004.sorted.bam	0.819448933621387	2982446	87993	54724	0.9816513023203103	0.9704963643935213	0.7911866183713543
MAG05	SRS1993000.sorted.bam	SRS1993006.sorted.bam	0.9253193581560378	3457590	40367	22594	0.9934653906333603	0.9883251050587258	0.9172333513547641
MAG05	SRS1993001.sorted.bam	SRS1993002.sorted.bam	0.9149075769338203	3416517	45414	36469	0.989325678754123	0.9867075152853038	0.9063374598695985
MAG05	SRS1993001.sorted.bam	SRS1993003.sorted.bam	0.9607937694906045	3295020	3859	98	0.9999702581471432	0.9988288386716925	0.8741065995045609
MAG05	SRS1993001.sorted.bam	SRS1993004.sorted.bam	0.8416553036622584	2880595	84255	46782	0.9837596052204493	0.9707508344630189	0.7641674709105987
MAG05	SRS1993001.sorted.bam	SRS1993006.sorted.bam	0.9398224225128374	3331414	29466	6239	0.9981272216542285	0.9911551071106743	0.883761240624302
MAG05	SRS1993002.sorted.bam	SRS1993003.sorted.bam	0.8816519082585609	3275005	42376	40874	0.9875194083673154	0.9870607831133082	0.8687969978666092
MAG05	SRS1993002.sorted.bam	SRS1993004.sorted.bam	0.8146224397369709	2961793	87419	54409	0.9816297087608756	0.9704844329093897	0.7857077673781683
MAG05	SRS1993002.sorted.bam	SRS1993006.sorted.bam	0.9194324173250312	3434176	40133	22480	0.9934540338060717	0.9883136449617026	0.9110220591863404
MAG05	SRS1993003.sorted.bam	SRS1993004.sorted.bam	0.8336054222671833	2798141	82841	51774	0.9814970010446221	0.9703942724830521	0.7422939813549817
MAG05	SRS1993003.sorted.bam	SRS1993006.sorted.bam	0.9331260012560434	3248989	28243	6927	0.9978679521537315	0.9913071420063287	0.8618954442211957
MAG05	SRS1993004.sorted.bam	SRS1993006.sorted.bam	0.8374235256723903	2878938	83982	38086	0.9867708161829118	0.9708288264630915	0.7637279000930075
MAG06	SRS1992960.sorted.bam	SRS1992964.sorted.bam	0.7139073424118494	1238441	15372	8290	0.9933061001694873	0.9875876202419009	0.6654038524876866
MAG06	SRS1992960.sorted.bam	SRS1992988.sorted.bam	0.939433569181973	1671507	25307	21233	0.987297091786035	0.9848597702552248	0.8980865436949645
MAG06	SRS1992960.sorted.bam	SRS1992995.sorted.bam	0.7213294100472363	1245159	9462	7708	0.9938096259192601	0.992400970478469	0.6690133769470773
MAG06	SRS1992960.sorted.bam	SRS1993001.sorted.bam	0.7281967720235386	1256067	7877	5174	0.9958807929831769	0.9937288377132748	0.6748741528927507
MAG06	SRS1992960.sorted.bam	SRS1993002.sorted.bam	0.9622825995641199	1679863	10625	5206	0.9969009377550431	0.9936750794558842	0.9025761516709497
MAG06	SRS1992960.sorted.bam	SRS1993062.sorted.bam	0.9672667701446871	1717433	15419	5338	0.9968918729289585	0.9910220660718643	0.9227621942341098
MAG06	SRS1992960.sorted.bam	SRS1993092.sorted.bam	0.8613096900130817	1494375	20174	16976	0.9886400669176076	0.9865000418235048	0.8029150214352454
MAG06	SRS1992960.sorted.bam	SRS1993108.sorted.bam	0.6611089259865551	1106952	49041	28097	0.9746176889332148	0.955697266006114	0.5947559272657718
MAG06	SRS1992960.sorted.bam	SRS1993116.sorted.bam	0.727647055389089	1256748	29028	9299	0.9926007441428194	0.9769022906740253	0.6752400484207122
MAG06	SRS1992960.sorted.bam	SRS1993122.sorted.bam	0.9313277639539163	1642915	19845	6922	0.9957867570750769	0.9879208601784024	0.8827243044358251
MAG06	SRS1992960.sorted.bam	SRS1993132.sorted.bam	0.938091879895012	1726158	23061	18213	0.9894488221819787	0.9866402727907874	0.9274500627825146
MAG06	SRS1992960.sorted.bam	SRS1993134.sorted.bam	0.8549335212394908	1506370	77872	39431	0.973823828143152	0.9483048653385291	0.8093598332676942
MAG06	SRS1992964.sorted.bam	SRS1992988.sorted.bam	0.7268095966577067	1255737	3752	501	0.9996010311076284	0.9970121132052333	0.6746968466897738
